definition.id,asset.display_ipv4_address,asset.id,asset.name,asset.operating_system,asset.tags,definition.cve,definition.cvss2.base_score,definition.cvss2.base_vector,definition.cvss2.temporal_score,definition.cvss2.temporal_vector,definition.cvss3.base_score,definition.cvss3.base_vector,definition.cvss3.temporal_score,definition.cvss3.temporal_vector,definition.description,definition.exploitability_ease,definition.exploited_by_malware,definition.exploited_by_nessus,definition.family,definition.in_the_news,definition.name,definition.patch_published,definition.plugin_version,definition.see_also,definition.solution,definition.unsupported_by_vendor,definition.vpr.drivers_cvss3_impact_score,definition.vpr.drivers_exploit_code_maturity,definition.vpr.drivers_threat_intensity,definition.vpr.drivers_threat_recency_high,definition.vpr.drivers_threat_recency_low,definition.vpr.drivers_threat_sources,definition.vpr.score,definition.vulnerability_published,first_observed,id,last_seen,output,risk_modified,severity,state,new_definition_id
142960,20.323.22.53,e09e98f6-ab73-49b5-ba6f-b46e379c9f43,avbapc088onc0883,Microsoft Windows 10,"[{""category"":""ACR"",""value"":""Medium""},{""category"":""OS"",""value"":""WinWKS-Sup""},{""category"":""CUS"",""value"":""DST""},{""category"":""OS"",""value"":""Win10""},{""category"":""Type"",""value"":""DMZ""},{""category"":""OS"",""value"":""WinSrv""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",,5.8,AV:N/AC:M/Au:N/C:P/I:P/A:N,,,6.5,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,,,"The remote web server is not enforcing HSTS, as defined by RFC 6797. HSTS is an optional response header that can be configured on the server to instruct the browser to only communicate via HTTPS. The lack of HSTS allows downgrade attacks, SSL-stripping man-in-the-middle attacks, and weakens cookie-hijacking protections.",,False,False,Web Servers,False,HSTS Missing From HTTPS Server (RFC 6797),,1.1,https://tools.ietf.org/html/rfc6797,Configure the remote web server to use HSTS.,False,,,,,,,,,2023-12-18T05:38:54.688Z,0af914c5-450b-4f20-bbb8-729ce96b4605,2024-01-22T03:43:59.821Z,"'
  The remote HTTPS server does not send the HTTP
  ""Strict-Transport-Security"" header.
",NONE,Medium,ACTIVE,142960
58453,20.323.22.43,209a392a-80b9-4c45-9b73-fdaa97457fd2,AVCxVV02BKTVP2,Microsoft Windows 10,"[{""category"":""ACR"",""value"":""Medium""},{""category"":""OS"",""value"":""WinWKS-Sup""},{""category"":""Type"",""value"":""DMZ""},{""category"":""CUS"",""value"":""DST""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""},{""category"":""OS"",""value"":""Win10""}]",,4.3,AV:N/AC:M/Au:N/C:P/I:N/A:N,,,4.0,AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:N,,,"The remote Terminal Services is not configured to use Network Level Authentication (NLA) only. NLA uses the Credential Security Support Provider (CredSSP) protocol to perform strong server authentication either through TLS/SSL or Kerberos mechanisms, which protect against man-in-the-middle attacks. In addition to improving authentication, NLA also helps protect the remote computer from malicious users and software by completing user authentication before a full RDP connection is established.",,False,False,Misc.,False,Terminal Services Doesn't Use Network Level Authentication (NLA) Only,,1.84,"https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/cc732713(v=ws.11), http://www.nessus.org/u?e2628096",Enable Network Level Authentication (NLA) on the remote RDP server. This is generally done on the 'Remote' tab of the 'System' settings on Windows.,False,,,,,,,,,2023-04-03T02:50:47.482Z,212b0e17-5ea2-4d16-b580-ffe41f259ebd,2024-01-22T03:43:59.821Z,Nessus was able to negotiate non-NLA (Network Level Authentication) security.,NONE,Medium,ACTIVE,58453
20007,20.323.22.70,946d9afe-0830-4430-8af4-899c0949d92a,avbapc088vfc003,Microsoft Windows Server 2012 R2,"[{""category"":""ACR"",""value"":""Medium""},{""category"":""OS"",""value"":""WinSrv-sup""},{""category"":""OS"",""value"":""W2012""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""},{""category"":""OS"",""value"":""SRV""},{""category"":""Type"",""value"":""DMZ""}]",,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,,,9.8,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,"The remote service accepts connections encrypted using SSL 2.0 and/or SSL 3.0. These versions of SSL are affected by several cryptographic flaws, including:

  - An insecure padding scheme with CBC ciphers.

  - Insecure session renegotiation and resumption schemes.

An attacker can exploit these flaws to conduct man-in-the-middle attacks or to decrypt communications between the affected service and clients.

Although SSL/TLS has a secure means for choosing the highest supported version of the protocol (so that these versions will be used only if the client or server support nothing better), many web browsers implement this in an unsafe way that allows an attacker to downgrade a connection (such as in POODLE). Therefore, it is recommended that these protocols be disabled entirely.

NIST has determined that SSL 3.0 is no longer acceptable for secure communications. As of the date of enforcement found in PCI DSS v3.1, any version of SSL will not meet the PCI SSC's definition of 'strong cryptography'.",,False,False,Service detection,True,SSL Version 2 and 3 Protocol Detection,,1.34,"https://www.schneier.com/academic/paperfiles/paper-ssl.pdf, http://www.nessus.org/u?b06c7e95, http://www.nessus.org/u?247c4540, https://www.openssl.org/~bodo/ssl-poodle.pdf, http://www.nessus.org/u?5d15ba70, https://www.imperialviolet.org/2014/10/14/poodle.html, https://tools.ietf.org/html/rfc7507, https://tools.ietf.org/html/rfc7568","Consult the application's documentation to disable SSL 2.0 and 3.0.
Use TLS 1.2 (with approved cipher suites) or higher instead.",False,,,,,,,,,2023-11-06T06:27:48.570Z,199ee0a8-ab39-4675-b5aa-3bf7f649a9d8,2024-01-22T03:43:59.821Z,"'
- SSLv3 is enabled and the server supports at least one cipher.
	Explanation: TLS 1.0 and SSL 3.0 cipher suites may be used with SSLv3


  Medium Strength Ciphers (> 64-bit and < 112-bit key, or 3DES)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DES-CBC3-SHA                                   RSA           RSA      3DES-CBC(168)          SHA1

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DHE-RSA-AES128-SHA                             DH            RSA      AES-CBC(128)           SHA1
    DHE-RSA-AES256-SHA                             DH            RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA                           ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA                           ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                                     RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                                     RSA           RSA      AES-CBC(256)           SHA1
    RC4-MD5                                        RSA           RSA      RC4(128)               MD5
    RC4-SHA                                        RSA           RSA      RC4(128)               SHA1
    ECDHE-RSA-AES128-SHA256                        ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384                        ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256                              RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256                              RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",NONE,Critical,RESURFACED,20007
139068,43.52.4.200,92fb7e6d-f5f9-4f7d-9689-bc73869b47ab,avbedv088onc0088,Debian 7.0 Linux Kernel 3.2,"[{""category"":""ACR"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""AES"",""value"":""High""},{""category"":""Type"",""value"":""EXT""}]",CVE-2019-15971,4.3,AV:N/AC:M/Au:N/C:N/I:P/A:N,3.2,E:U/RL:OF/RC:C,4.3,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,3.8,E:U/RL:O/RC:C,"According to its self-reported version, Cisco Email Security Appliance (ESA) is affected by a vulnerability in the MP3 detection engine of Cisco AsyncOS Software due to improper validation of certain MP3 file types. An unauthenticated, remote attacker can exploit this, by sending a crafted MP3 file through the targeted device, in order to bypass configured content filters on the device.

Please see the included Cisco BIDs and Cisco Security Advisory for more information",NOT_AVAILABLE,False,False,CISCO,False,Cisco Email Security Appliance MP3 Content Filter Bypass (cisco-sa-20191120-esa-mp3-bypass),2019-11-20 00:00:00+00:00,1.6,"http://www.nessus.org/u?a5841591, https://bst.cloudapps.cisco.com/bugsearch/bug/CSCvh88851",Upgrade to the relevant fixed version referenced in Cisco bug ID CSCvh88851,False,1.4,UNPROVEN,VERY_LOW,,,No recorded events,1.4,2019-11-20 00:00:00+00:00,2023-11-06T05:18:38.460Z,1a383da2-b724-47d5-9928-cdb8cc198e11,2023-12-04T05:19:40.873Z,"'
  Cisco bug ID      : CSCvh88851
  Installed release : 10.0.0-203
  Fixed release     : 13.0
Note: Either valid host / enable credentials were not provided for
the remote device or the device is not licensed for the feature. It
is, therefore, not possible to determine whether this vulnerability
applies to your configuration.


  Cisco bug ID      : CSCvh88851
  Installed release : 10.0.0.203
  Fixed release     : 13.0
Note: Either valid host / enable credentials were not provided for
the remote device or the device is not licensed for the feature. It
is, therefore, not possible to determine whether this vulnerability
applies to your configuration.",NONE,Medium,ACTIVE,139068
167051,43.52.4.200,92fb7e6d-f5f9-4f7d-9689-bc73869b47ab,avbedv088onc0088,Debian 7.0 Linux Kernel 3.2,"[{""category"":""ACR"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""AES"",""value"":""High""},{""category"":""Type"",""value"":""EXT""}]",CVE-2022-20942,6.8,AV:N/AC:L/Au:S/C:C/I:N/A:N,5.0,E:U/RL:OF/RC:C,6.5,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,5.7,E:U/RL:O/RC:C,"According to its self-reported version, Cisco Email Security Appliance is affected by an information disclosure  vulnerability that could allow an authenticated, remote attacker to retrieve sensitive information from an affected device, including user credentials.

This vulnerability is due to weak enforcement of back-end authorization checks. An attacker could exploit this vulnerability by sending a crafted HTTP request to an affected device. A successful exploit could allow the attacker to obtain confidential data that is stored on the affected device.

Please see the included Cisco BIDs and Cisco Security Advisory for more information.",NOT_AVAILABLE,False,False,CISCO,False,Cisco Email Security Appliance Information Disclosure (cisco-sa-cnt-sec-infodiscl-BVKKnUG),2022-11-02 00:00:00+00:00,1.4,"http://www.nessus.org/u?9e6a1b95, https://bst.cloudapps.cisco.com/bugsearch/bug/CSCwc43102",Upgrade to the relevant fixed version referenced in Cisco bug ID CSCwc43102,False,3.6,UNPROVEN,VERY_LOW,,,No recorded events,3.6,2022-11-02 00:00:00+00:00,2023-11-06T05:18:38.460Z,27bf8ca0-8b06-4aec-8f55-4ba94ce20afa,2023-12-04T05:19:40.873Z,"'
  Cisco bug ID      : CSCwc43102
  Installed release : 10.0.0-203
  Fixed release     : See vendor advisory



  Cisco bug ID      : CSCwc43102
  Installed release : 10.0.0.203
  Fixed release     : See vendor advisory
",NONE,Medium,ACTIVE,167051
146935,20.323.2.239,322ecaeb-9c30-469f-a896-8e5fd9857a99,avbepc088onc004,F5 Networks BIG-IP,"[{""category"":""ACR"",""value"":""Medium""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.1.x""}]",CVE-2020-8194,4.3,AV:N/AC:M/Au:N/C:N/I:P/A:N,3.2,E:U/RL:OF/RC:C,6.5,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,5.7,E:U/RL:O/RC:C,"Reflected code injection in Citrix ADC and Citrix Gateway versions before 13.0-58.30, 12.1-57.18, 12.0-63.21, 11.1-64.14 and 10.5-70.18 and Citrix SDWAN WAN-OP versions before 11.1.1a, 11.0.3d and 10.2.7 allows the modification of a file download.

Please refer to advisory CTX276688 for more information.",NOT_AVAILABLE,False,False,CGI abuses,False,Citrix ADC and Citrix NetScaler Gateway Reflected Code Injection (CTX276688) (Direct Check),2020-07-07 00:00:00+00:00,1.28,"http://www.nessus.org/u?a4a48e64, https://support.citrix.com/article/CTX276688",Refer to vendor documentation for security updates.,False,3.6,UNPROVEN,VERY_LOW,,,No recorded events,3.6,2020-07-07 00:00:00+00:00,2022-03-21T22:18:42.277Z,0648e6e0-74e1-4f62-a2de-fc4113e28387,2023-11-27T03:13:04.718Z,,NONE,Medium,FIXED,146935
111367,20.323.22.48,a6b0b479-dfb4-43e9-bced-3fb3efa98932,avbepc088onc0880,AsyncOS 10.0.0-203 on Cisco Email Security Appliance C370,"[{""category"":""ACR"",""value"":""High""},{""category"":""OS"",""value"":""Cisco""},{""category"":""CUS"",""value"":""NET""},{""category"":""AES"",""value"":""High""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,,,10.0,AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,,,"The remote host contains one or more unsupported versions of Python.

Lack of support implies that no new security patches for the product will be released by the vendor. As a result, it is likely to contain security vulnerabilities.",,False,False,Misc.,False,Python Unsupported Version Detection,,1.2,"https://www.python.org/downloads/, https://devguide.python.org/devcycle/",Upgrade to a version of Python that is currently supported.,True,,,,,,,,,2022-03-21T22:52:41.963Z,03e33b53-2428-4505-8d0a-61286e5a0f87,2024-01-22T03:43:59.821Z,"'
The following Python installation is unsupported :

  Path              : /
  Port              : 443
  Installed version : 2.6.4
  Latest version    : 3.10
  Support dates     : 2013-10-29 (end of life)
",NONE,Critical,RESURFACED,111367
138881,20.323.22.48,a6b0b479-dfb4-43e9-bced-3fb3efa98932,avbepc088onc08888,AsyncOS 10.0.0-203 on Cisco Email Security Appliance C370,"[{""category"":""ACR"",""value"":""High""},{""category"":""OS"",""value"":""Cisco""},{""category"":""CUS"",""value"":""NET""},{""category"":""AES"",""value"":""High""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2020-3370,5.0,AV:N/AC:L/Au:N/C:N/I:P/A:N,3.7,E:U/RL:OF/RC:C,5.8,AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:N,5.1,E:U/RL:O/RC:C,"According to its self-reported version, Cisco Email Security Appliance (ESA) is affected by an input-validation flaw related to the URL filtering feature. An unauthenticated, remote attacker can exploit this, by sending a crafted, malicious HTTP request to an affected device, in order to allow the attacker to redirect users to malicious sites.

Please see the included Cisco BID and Cisco Security Advisory for more information",NOT_AVAILABLE,False,False,CISCO,False,Cisco Email Security Appliance Filter Bypass (cisco-sa-ESA-filt-39jXvMfM),2020-07-15 00:00:00+00:00,1.1,"http://www.nessus.org/u?f1a93067, https://bst.cloudapps.cisco.com/bugsearch/bug/CSCvs58807",Upgrade to the relevant fixed version referenced in Cisco bug ID CSCvs58807,False,1.4,UNPROVEN,VERY_LOW,,,No recorded events,1.6,2020-07-15 00:00:00+00:00,2022-03-21T22:52:41.963Z,175c9fa4-fc65-4e1b-acfa-8847b9dc0e41,2024-01-22T03:43:59.821Z,"'
  Cisco bug ID      : CSCvs58807
  Installed release : 10.0.0-203
  Fixed release     : 13.0.1



  Cisco bug ID      : CSCvs58807
  Installed release : 10.0.0.203
  Fixed release     : 13.0.1
",NONE,Medium,ACTIVE,138881
133961,20.323.22.48,a6b0b479-dfb4-43e9-bced-3fb3efa98932,vvsdclx088esa0088-dvz.ABC,AsyncOS 10.0.0-203 on Cisco Email Security Appliance C370,"[{""category"":""ACR"",""value"":""High""},{""category"":""OS"",""value"":""Cisco""},{""category"":""CUS"",""value"":""NET""},{""category"":""AES"",""value"":""High""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2019-1983,7.8,AV:N/AC:L/Au:N/C:N/I:N/A:C,5.8,E:U/RL:OF/RC:C,5.3,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,4.6,E:U/RL:O/RC:C,"According to its self-reported version, Cisco Email Security Appliance (ESA) is affected by an input-validation flaw related to the email message filtering feature that allows denial of service attacks.

Please see the included Cisco BID and Cisco Security Advisory for more information",NOT_AVAILABLE,False,False,CISCO,False,Cisco Email Security Appliance Denial of Service Vulnerability (CSCvo89192),2020-02-19 00:00:00+00:00,1.6,"http://www.nessus.org/u?b12c8fec, https://bst.cloudapps.cisco.com/bugsearch/bug/CSCvo89192",Upgrade to the relevant fixed version referenced in Cisco bug ID CSCvo89192,False,1.4,UNPROVEN,VERY_LOW,,,No recorded events,1.4,2020-02-19 00:00:00+00:00,2022-03-21T22:52:41.963Z,1a6c245a-9ae6-4482-85d1-c7ad3513b6bf,2024-01-22T03:43:59.821Z,"'
  Cisco bug ID      : CSCvo89192
  Installed release : 10.0.0-203
  Fixed release     : 11.0.3.251



  Cisco bug ID      : CSCvo89192
  Installed release : 10.0.0.203
  Fixed release     : 11.0.3.251
",NONE,Medium,ACTIVE,133961
121248,20.323.22.48,a6b0b479-dfb4-43e9-bced-3fb3efa98932,vvsdclx088esa0088-dvz.ABC,AsyncOS 10.0.0-203 on Cisco Email Security Appliance C370,"[{""category"":""ACR"",""value"":""High""},{""category"":""OS"",""value"":""Cisco""},{""category"":""CUS"",""value"":""NET""},{""category"":""AES"",""value"":""High""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2018-15453, CVE-2018-15460",7.8,AV:N/AC:L/Au:N/C:N/I:N/A:C,5.8,E:U/RL:OF/RC:C,8.6,AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,7.5,E:U/RL:O/RC:C,"According to its self-reported version, the Cisco Email Security Appliance (ESA) is affected by the following vulnerabilities:

  - A denial of service (DoS) vulnerability exists in     Secure/Multipurpose Internet Mail Extensions (S/MIME)     Decryption and Verification and S/MIME Public Key     Harvesting features due to improper input validation of     S/MIME-signed emails. An unauthenticated, remote     attacker can exploit this issue, via malicious     S/MIME-signed email, to cause the process to stop     responding. (CVE-2018-15453)

  - A denial of service (DoS) vulnerability exists in email     message filtering feature due to improper filtering of     email messages that contain references to whitelisted     URLs. An unauthenticated, remote attacker can exploit     this issue, via malicious email message that contains a     large number of whitelisted URLs, to cause the system to     stop responding (CVE-2018-15460).",NOT_AVAILABLE,False,False,CISCO,False,Cisco Email Security Appliance Multiple DoS Vulnerabilities (cisco-sa-20190109-esa-dos / cisco-sa-20190109-esa-url-dos),2019-01-09 00:00:00+00:00,1.7,"http://www.nessus.org/u?17b6199e, http://www.nessus.org/u?b3856e4d, https://bst.cloudapps.cisco.com/bugsearch/bug/CSCvk73786, https://bst.cloudapps.cisco.com/bugsearch/bug/CSCvm81627",Upgrade to the relevant fixed version referenced in Cisco Security Advisory cisco-sa-20190109-esa-dos and cisco-sa-20190109-esa-url-dos.,False,4.0,UNPROVEN,VERY_LOW,,,No recorded events,4.4,2019-01-09 00:00:00+00:00,2022-03-21T22:52:41.963Z,2b5d8e06-4947-4590-958c-c048c6b84e43,2024-01-22T03:43:59.821Z,"'
  Installed release : 10.0.0-203
  Fixed release     : 11.0.2-044
Note: Either valid host / enable credentials were not provided for
the remote device or the device is not licensed for the feature. It
is, therefore, not possible to determine whether this vulnerability
applies to your configuration.",NONE,High,ACTIVE,121248
177354,20.323.22.22,27d4a390-e94a-46c7-aae9-49e7b908fcdb,vvsdcvl088api0088,Linux Kernel 5.15.0-89-generic on Ubuntu 22.04,"[{""category"":""ACR"",""value"":""Medium""},{""category"":""CUS"",""value"":""SAR""},{""category"":""OS"",""value"":""LNX""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""},{""category"":""Type"",""value"":""DMZ""}]",CVE-2022-2469,8.5,AV:N/AC:L/Au:S/C:C/I:N/A:C,6.3,E:U/RL:OF/RC:C,8.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,7.1,E:U/RL:O/RC:C,"The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 ESM / 22.04 ESM host has packages installed that are affected by a vulnerability as referenced in the USN-6169-1 advisory.

  - GNU SASL libgsasl server-side read-out-of-bounds with malicious authenticated GSS-API client     (CVE-2022-2469)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Ubuntu Local Security Checks,False,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 ESM / 22.04 ESM : GNU SASL vulnerability (USN-6169-1),2023-06-15 00:00:00+00:00,1.0,https://ubuntu.com/security/notices/USN-6169-1,Update the affected packages.,False,5.2,UNPROVEN,VERY_LOW,,,No recorded events,5.2,2022-07-19 00:00:00+00:00,2024-01-07T03:54:22.384Z,0d6be7cd-2c99-4d8b-ae91-a9fe6a88da51,2024-01-07T03:54:22.384Z,"'
  - Installed package : gsasl-common_1.10.0-5
    Fixed package     : gsasl-common_1.10.0-5ubuntu0.1~esm1

  - Installed package : libgsasl7_1.10.0-5
    Fixed package     : libgsasl7_1.10.0-5ubuntu0.1~esm1

",NONE,High,NEW,177354
185568,20.323.22.22,27d4a390-e94a-46c7-aae9-49e7b908fcdb,vvsdcvl088api0088,Linux Kernel 5.15.0-89-generic on Ubuntu 22.04,"[{""category"":""ACR"",""value"":""Medium""},{""category"":""CUS"",""value"":""SAR""},{""category"":""OS"",""value"":""LNX""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""},{""category"":""Type"",""value"":""DMZ""}]",CVE-2023-46316,4.6,AV:L/AC:L/Au:S/C:N/I:N/A:C,3.6,E:POC/RL:OF/RC:C,5.5,AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.0,E:P/RL:O/RC:C,"The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 ESM / 22.04 ESM host has a package installed that is affected by a vulnerability as referenced in the USN-6478-1 advisory.

  - In buc Traceroute 2.0.12 through 2.1.2 before 2.1.3, the wrapper scripts do not properly parse command     lines. (CVE-2023-46316)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Ubuntu Local Security Checks,False,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 ESM / 22.04 ESM : Traceroute vulnerability (USN-6478-1),2023-11-14 00:00:00+00:00,1.2,https://ubuntu.com/security/notices/USN-6478-1,Update the affected traceroute package.,False,3.6,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,4.4,2023-10-25 00:00:00+00:00,2024-01-07T03:54:22.384Z,20c7a481-51ae-4c61-a07e-753c115620f5,2024-01-07T03:54:22.384Z,"'
  - Installed package : traceroute_1:2.1.0-2
    Fixed package     : traceroute_1:2.1.0-2ubuntu0.22.04.1~esm1

",NONE,Medium,NEW,185568
121479,20.323.22.235,7b26eedb-2560-4d7c-8a9b-bd60044bc05b,vvsdcvl088ddd054.ABC,Check Point GAiA,"[{""category"":""ACR"",""value"":""High""},{""category"":""OS"",""value"":""CKP""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""},{""category"":""Type"",""value"":""DMZ""}]",,5.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,,,5.3,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,,"An information disclosure vulnerability exists in the remote web server due to the disclosure of the web.config file. An unauthenticated, remote attacker can exploit this, via a simple GET request, to disclose potentially sensitive configuration information.",,False,False,CGI abuses,False,web.config File Information Disclosure,,1.2,,"Ensure proper restrictions are in place, or remove the web.config file if the file is not required.",False,,,,,,,,,2023-11-13T03:52:18.796Z,24d4cdaa-6c84-4130-b863-d0d3498be1d2,2023-11-13T03:52:18.796Z,"'
Nessus was able to exploit the issue using the following request :

GET /web.config HTTP/1.1
Host: mvdcvl01www054.chsli.org
Accept-Charset: iso-8859-1,utf-8;q=0.9,*;q=0.1
Accept-Language: en
Connection: Keep-Alive
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Pragma: no-cache
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*




This produced the following truncated output (limited to 5 lines) :
------------------------------ snip ------------------------------
<?xml version=""1.0"" encoding=""UTF-8""?>
<configuration>
<system.webServer>
<!-- Don't show directory listings for URLs which map to a directory. -->
<directoryBrowse enabled=""false"" />
[...]

------------------------------ snip ------------------------------
",NONE,Medium,NEW,121479
187315,20.323.22.236,388cdcc4-709d-49ac-8733-5745fb98393d,vvsdcvl088ddd057,Linux Kernel 5.15.0-88-generic on Ubuntu 22.04,"[{""category"":""ACR"",""value"":""Medium""},{""category"":""CUS"",""value"":""SAR""},{""category"":""OS"",""value"":""LNX""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""},{""category"":""Type"",""value"":""DMZ""}]",CVE-2023-48795,5.4,AV:N/AC:H/Au:N/C:N/I:C/A:N,4.2,E:POC/RL:OF/RC:C,5.9,AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,5.3,E:P/RL:O/RC:C,"The remote SSH server is vulnerable to a man-in-the-middle prefix truncation weakness known as Terrapin. This can allow a remote, man-in-the-middle attacker to bypass integrity checks and downgrade the connection's security.

Note that this plugin only checks for remote SSH servers that support either ChaCha20-Poly1305 or CBC with Encrypt-then-MAC and do not support the strict key exchange countermeasures. It does not check for vulnerable software versions.",AVAILABLE,False,False,Misc.,False,SSH Terrapin Prefix Truncation Weakness (CVE-2023-48795),2023-12-18 00:00:00+00:00,1.3,https://terrapin-attack.com/,Contact the vendor for an update with the strict key exchange countermeasures or disable the affected algorithms.,False,3.6,PROOF_OF_CONCEPT,VERY_HIGH,30.0,8.0,Social Media,6.9,2023-12-18 00:00:00+00:00,2024-01-07T03:50:16.881Z,063d3064-1ea8-4659-b596-0f95fa08ff8d,2024-01-22T03:53:11.075Z,,NONE,Medium,ACTIVE,187315
187626,20.323.22.236,388cdcc4-709d-49ac-8733-5745fb98393d,vvsdcvl088ddd057,Linux Kernel 5.15.0-88-generic on Ubuntu 22.04,"[{""category"":""ACR"",""value"":""Medium""},{""category"":""CUS"",""value"":""SAR""},{""category"":""OS"",""value"":""LNX""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""},{""category"":""Type"",""value"":""DMZ""}]","CVE-2022-46908, CVE-2023-7104",7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,5.9,E:POC/RL:OF/RC:C,7.3,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,6.6,E:P/RL:O/RC:C,"The remote Ubuntu 20.04 LTS / 22.04 LTS / 23.04 / 23.10 host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-6566-1 advisory.

  - SQLite through 3.40.0, when relying on --safe for execution of an untrusted CLI script, does not properly     implement the azProhibitedFunctions protection mechanism, and instead allows UDF functions such as     WRITEFILE. (CVE-2022-46908)

  - A vulnerability was found in SQLite SQLite3 up to 3.43.0 and classified as critical. This issue affects     the function sessionReadRecord of the file ext/session/sqlite3session.c of the component make alltest     Handler. The manipulation leads to heap-based buffer overflow. It is recommended to apply a patch to fix     this issue. The associated identifier of this vulnerability is VDB-248999. (CVE-2023-7104)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Ubuntu Local Security Checks,False,Ubuntu 20.04 LTS / 22.04 LTS / 23.04 / 23.10 : SQLite vulnerabilities (USN-6566-1),2024-01-03 00:00:00+00:00,1.4,https://ubuntu.com/security/notices/USN-6566-1,Update the affected packages.,False,5.5,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,6.3,2022-12-12 00:00:00+00:00,2024-01-07T03:50:16.881Z,06deda54-157d-4358-84db-b64da7ad6f8d,2024-01-07T03:50:16.881Z,"'
  - Installed package : libsqlite3-0_3.37.2-2ubuntu0.1
    Fixed package     : libsqlite3-0_3.37.2-2ubuntu0.3

",NONE,High,NEW,187626
